student_id,university_type,major,gpa,programming_skills,framework_knowledge,system_design,problem_solving,communication,teamwork,learning_ability,leadership,work_experience,internship_count,project_count,certification_count,research_experience,competition_awards,responsibility,adaptability,innovation,overall_market_activity,industry_market_activity,technical_score,soft_skills_score,experience_score,personal_score,market_score,final_score,employment_level,employment_status,salary_range,employment_city,company_size,job_type
1734,专科院校,网络工程,2.305505293601498,84.2586130016306,87.51427119939738,70.82088752631344,66.04667515686666,69.49602221337791,59.40359231011104,73.05590456808496,53.94441335821563,4.729842890225417,4,6,0,0,0,59.138113798570956,93.98891706027892,50.6341432431295,63.539298669479024,80.1103763857615,80.72657158142081,64.7525635552055,84.758114682705,67.04216361045091,71.82483752762026,74.09754042813323,中等,已就业,12-18万,上海,大型企业(500人以上),测试工程师
1735,985高校,网络工程,3.3139648350049766,72.63795204361587,81.63992194793666,54.43897260475356,63.080634669404354,73.6248297252362,74.209660365662,96.49806518118939,54.01733813883807,4.1848307634577875,1,5,1,1,0,40.79060159985539,61.41238198600439,89.55629927419722,70.19724084132463,81.8621322788917,70.7430153897185,75.56784793205132,66.21796916149346,61.606845018002645,76.02968656010816,71.70160927789662,中等,已就业,12-18万,上海,中型企业(100-500人),软件开发工程师
1736,专科院校,计算机科学与技术,2.7105953946004697,58.578512036578374,51.866295770091035,94.11036563177622,78.33394317357505,83.27139856100536,91.71106256565099,63.04876404444751,58.6627632853651,2.468121133078026,1,0,1,0,1,65.81382786895837,56.514519156607776,63.846176081136946,53.88071239875407,85.53656456205799,65.64676098937142,75.40392887789926,35.61745359693631,62.433739718906764,69.70863848040602,63.99105957847564,及格,待就业,8-12万,深圳,中型企业(100-500人),前端开发工程师
1737,985高校,信息安全,3.7097959065153976,67.08001707914465,87.74078991821017,63.19333442377263,65.4384120276503,79.1555768224431,70.52134562860789,95.39908569761688,85.8698201346013,1.8264081249653823,1,3,1,0,2,73.49803475119758,80.07416520896659,69.42106415943162,50.0,61.822000502304796,72.33675189464049,82.40074490520938,33.916897499584586,74.2477827109985,55.9110002511524,63.84994992608526,及格,已就业,8-12万,上海,中型企业(100-500人),软件开发工程师
1738,普通本科,软件工程,2.461526345177326,88.22248422217379,66.85822077522005,65.66109234940086,79.7133762159043,47.562285883727995,75.34344305015681,88.75184594358909,60.805742615088505,1.2739315264171798,3,3,0,0,0,85.9647467549416,76.4631438651721,72.7851458598588,78.5922848838362,91.4499444182153,76.45001601290613,67.45365653657258,33.28717831700616,79.16038561948591,85.02111465102575,71.0186850153483,中等,已就业,12-18万,其他,大型企业(500人以上),后端开发工程师
1739,普通本科,人工智能,3.4210395184005042,48.78826580649056,40.44777247503198,85.03672496825233,95.83672100313419,73.22250699740025,75.39196223599635,99.85089900718668,30.0,1.3936360711599298,3,3,0,1,2,70.99528678192618,86.4328443601093,100.0,79.46056873959789,84.14858576359177,58.2406551590697,71.77746741001583,34.723632853919156,84.32796802080327,81.80457725159482,67.09837217741723,及格,已就业,8-12万,上海,中型企业(100-500人),数据分析师
1740,普通本科,信息管理与信息系统,3.810565539263247,71.27931150921431,68.36866562638292,97.13185204802335,82.61558440822417,96.20845399849769,93.5484593169108,49.593287503667035,86.81458357075489,2.4101376267057275,1,8,0,0,0,72.27077405384283,53.47414293272455,65.94855001443155,64.89349908336547,89.72931585857353,76.71025314202768,82.01088961884474,48.92165152046873,64.73511750568396,77.3114074709695,72.58492292920542,中等,已就业,12-18万,广州,大型企业(500人以上),测试工程师
1741,专科院校,网络工程,2.6846552992897657,89.92295882725175,79.70693635213517,48.149908791062344,67.38000566982178,74.98031286543143,93.3981633951698,71.1907555844297,70.37458057556802,0.01632685383129795,3,1,3,0,0,72.24489683591855,70.01464881933676,84.99769509372253,73.08749539951015,84.173546101866,76.2492467617359,77.7162397196429,20.195922245975577,75.4016619082852,78.63052075068808,68.76427038729383,及格,已就业,8-12万,上海,中型企业(100-500人),软件开发工程师
1742,211高校,网络工程,2.7690575355025304,73.59755671499929,54.79222154581072,56.342562816899886,53.267867463834,100.0,82.42998753123476,70.004078917034,40.604435024801774,2.4899666037235764,2,0,2,0,0,69.32625410641563,78.18550446354924,55.283773520701374,89.50780730262642,83.894291143746,62.471988459506306,76.22940361702754,41.87959924468292,67.77128503784144,86.7010492231862,69.93326099572452,及格,继续深造,8-12万,深圳,大型企业(500人以上),数据分析师
1743,211高校,人工智能,2.7279021778117016,100.0,89.99287365560784,63.45984246510653,63.87671731964626,60.584435269056826,99.17655533629565,68.2310592679687,52.33211047843569,3.7048481539370175,0,5,0,0,0,100.0,60.346279828283066,62.29800058104734,73.00300268079998,78.18085263593231,86.07750232166829,70.49365632747028,54.4581778472442,76.79328412279912,75.59192765836615,74.14374023278752,中等,已就业,12-18万,北京,大型企业(500人以上),算法工程师
1744,普通本科,软件工程,2.957068655797848,48.83024639552022,56.15025161271756,53.85690965534567,67.589701514796,80.22797054343916,74.25709832719289,91.37525977170327,48.066241999154066,1.655494917430461,1,2,0,0,2,83.78877720078913,82.39315890797558,77.17455301587076,87.12029701869474,75.10976484489308,53.907526124572094,75.08972908758659,27.86593900916553,81.38582445746955,81.11503093179391,65.1478099253203,及格,已就业,8-12万,北京,大型企业(500人以上),软件开发工程师
1745,211高校,信息安全,3.458710899594733,60.57948196620849,62.78362063696569,77.69168782025758,50.22100959307197,60.219880311539534,100.0,80.57062284838936,56.86581340668421,2.4657798202333683,2,0,2,0,0,65.78072913863215,93.08874494931123,79.29793746277211,67.6798202452991,88.71315305344412,63.62731750093182,74.58178248689603,41.589357842800425,78.02829637907787,78.19648664937161,68.3233651817515,及格,已就业,8-12万,西安,中型企业(100-500人),运维工程师
1746,211高校,网络工程,2.9162475330564384,40.28049296620818,60.028936963883964,52.20525745923249,86.30402826749025,62.166366682319484,70.90883935842055,71.93008485556275,82.30661906900092,2.961108750218901,3,5,1,0,3,48.348601188474,60.61309471369524,75.79684366854072,76.16182293436434,84.34283684474215,53.19233259424399,70.82096487199186,59.53330500262681,60.26242199006039,80.25232988955324,66.4942130392254,及格,已就业,8-12万,深圳,中型企业(100-500人),软件开发工程师
1747,专科院校,软件工程,2.639520887396822,100.0,44.365356832302865,83.99904745319951,78.53629434234875,62.30584411686484,50.478317279718794,68.4542981461803,31.994354330609234,3.2266572867964642,1,3,0,0,0,81.88167989045996,86.9383042149105,70.54389633133098,79.20246196133404,76.55744434746175,77.96304597456563,54.82377795765607,48.719887441557574,79.99733212005643,77.8799531543979,69.12721935973127,及格,待就业,8-12万,深圳,初创公司(50人以下),前端开发工程师
1748,985高校,人工智能,2.1906231467083552,60.82519273872554,55.102995659194534,74.3547087396121,54.27113058585566,100.0,61.056175846356055,70.58242832698527,54.84887334883791,2.199821136713406,4,3,1,1,3,100.0,73.30106782607442,68.80475814789868,69.44843623021485,93.32881841288294,61.15903059975657,73.87942571310292,50.397853640560875,82.63174779219193,81.3886273215489,70.30508381432772,中等,已就业,12-18万,广州,大型企业(500人以上),软件开发工程师
1749,普通本科,计算机科学与技术,4.0,45.19618032407501,59.32211043241345,82.46064779275974,43.31176919005607,71.21783864411262,59.723040831608174,97.98677668018564,61.66725417523209,5.0,1,4,0,1,1,87.67315409484313,65.83136903122636,88.9887186191302,71.34169905127372,78.13607956966844,56.6984117369116,73.12625680622865,72.0,81.51528793304422,74.73888931047108,70.17304988191937,中等,已就业,12-18万,北京,大型企业(500人以上),软件开发工程师
1750,普通本科,信息安全,4.0,65.82121028361848,68.04841699230425,52.272441002324705,80.76777865953045,64.46042447910634,68.89711045605651,83.99961969242253,58.95883272515034,2.505141435174618,2,1,1,0,1,100.0,68.14646817474629,92.41555012278442,72.74119231114852,84.04151734661852,65.27427527755665,69.35407642588173,42.06169722209542,88.16860548925922,78.39135482888352,68.8329056854708,及格,已就业,8-12万,南京,中型企业(100-500人),算法工程师
1751,专科院校,信息管理与信息系统,3.4801185197442286,54.10786337717295,30.0,59.24758376120677,45.349856355405066,74.95937811337262,96.92920511604446,97.47057006543022,48.04954130265405,0.5058998017626546,2,7,0,0,1,71.34617436993378,88.7274682124282,68.41683457814088,66.28481858483144,68.51401254076052,47.02764773865104,80.69766548991127,28.07079762115186,75.68176058514425,67.39941556279598,59.89506540317102,不及格,已就业,5-8万,北京,初创公司(50人以下),后端开发工程师
1752,专科院校,网络工程,2.7948081527875077,65.92822664541896,80.74829535039743,78.46978321676107,71.25898745581124,71.66378418213019,73.26305036738604,100.0,77.84896568327667,1.921717267281504,1,3,2,0,2,87.92123826309751,68.64856750512082,69.28696555513207,76.46641220662934,75.52126404629907,73.41563465222016,80.3846909831409,37.06060720737804,76.54915522331487,75.9938381264642,70.44300490106068,中等,继续深造,12-18万,深圳,大型企业(500人以上),后端开发工程师
1753,211高校,软件工程,3.5738510575658236,75.61843876417356,80.60010552165507,75.74889784250871,63.85720796833796,87.17176999021312,59.67505271976482,84.73210330285661,57.61817580644678,4.447214237022125,4,3,1,0,1,57.49296915473967,69.23497808446258,65.80717484678814,86.45687985546803,68.91711522197812,75.96290752750149,73.77695516400865,77.3665708442655,63.509833541271085,77.68699753872308,75.00818615706095,中等,已就业,12-18万,北京,大型企业(500人以上),软件开发工程师
1754,普通本科,计算机科学与技术,3.674353458746533,87.0738165607065,87.72191868384067,60.697118585704885,81.99966201871095,44.410949526367716,58.15703227919289,63.74462895859057,55.691881803209185,4.329590200970855,3,2,0,0,0,53.561444404795026,90.32513916811759,62.58658654941779,86.14797791865126,69.02715576414067,81.48549214844687,54.937076527998016,67.95508241165025,67.29809547717862,77.58756684139597,71.55813030459551,中等,待就业,12-18万,深圳,大型企业(500人以上),后端开发工程师
1755,985高校,信息管理与信息系统,3.0728759342936334,72.37996589833594,47.625167828748985,62.83201303470633,82.17347829561285,60.68078826350475,79.13708534455732,82.94455876801712,65.19223967325071,0.0,1,4,1,0,1,77.27438801908696,86.94443450766788,81.49975686695572,93.99047653358062,78.03366707638355,64.02328714446163,71.76309544184518,14.000000000000002,81.44301262002186,86.01207180498209,66.40636367798126,及格,已就业,8-12万,深圳,大型企业(500人以上),测试工程师
1756,专科院校,软件工程,3.2206842719994455,75.37936049002015,65.60752870252246,58.484780782702174,57.680862699425205,87.69758240960911,100.0,100.0,55.795730880308554,2.0535238684363817,1,4,1,0,0,97.47433463410822,68.10834633163157,67.41971168359409,70.20123624301132,74.66606084904066,67.29904523324775,87.46842089894444,38.64228642123658,79.64815125821099,72.43364854602599,69.8096981409152,及格,已就业,8-12万,上海,大型企业(500人以上),前端开发工程师
1757,985高校,软件工程,3.8158841147447466,66.27607165394804,84.12153430224338,62.42833963284459,83.3194967744793,67.67057090052805,83.31561281046086,100.0,51.694639043788975,1.7086683580342954,1,5,2,0,0,100.0,100.0,73.21994354633019,69.2904211320477,89.58919318546015,72.56450655626907,76.46900228153143,38.50402029641154,91.96598306389906,79.43980715875392,72.23907059385137,中等,已就业,12-18万,上海,大型企业(500人以上),后端开发工程师
1758,985高校,信息管理与信息系统,2.379769321471796,52.324526591255115,85.41243726591814,50.51989190709922,65.65801118014745,63.67573164930348,94.15822176174092,75.30950169770999,46.117212773581606,3.668650184988638,3,5,1,0,2,80.83777116458431,88.21703390919338,76.1332237860509,80.65384897761417,73.63134947131735,63.22332131571208,70.69309291437008,68.02380221986365,81.64018577440702,77.14259922446576,71.454817589562,中等,已就业,12-18万,北京,中型企业(100-500人),测试工程师
1759,普通本科,计算机科学与技术,3.699211411561087,47.30189635551148,92.18396407378833,48.0017382010751,70.28445907248786,63.00447896539501,86.02743210819322,80.43945411191147,92.85091888562943,0.7928913709935888,1,2,1,1,0,66.43290620563907,98.1434964084462,30.0,88.38825492893037,84.85396535679747,63.2047413118049,79.08824902177057,19.514696451923065,65.01621140478949,86.62111014286393,67.03399378343192,及格,已就业,8-12万,北京,大型企业(500人以上),算法工程师
1760,普通本科,人工智能,3.0454230943217437,69.53271329495458,71.54072461858316,80.08145773420135,70.59189514383048,85.85467235111918,57.102631904797676,96.62521158672249,71.8987107187245,4.839979132620172,0,1,1,0,2,46.95049452278308,100.0,60.50539468640707,85.40819815822114,72.58686570441066,72.3507837647801,78.5681047219607,62.07974959144207,66.93181621503535,78.9975319313159,73.50572052520178,中等,已就业,12-18万,广州,小型企业(50-100人),软件开发工程师
1761,专科院校,计算机科学与技术,2.643710848994475,76.2695966781482,69.1603921308722,61.918933548750175,100.0,85.19947744631065,89.02034465601474,92.19348585945644,54.265209820365534,0.29517634337650334,1,1,0,0,0,70.95526534012483,66.46412828327864,71.27263253515972,81.2290159258558,79.88831782230615,73.63974302027097,81.71634282683408,9.54211612051804,69.70313438158144,80.55866687408098,67.32243523889471,及格,已就业,8-12万,杭州,小型企业(50-100人),前端开发工程师
1762,普通本科,信息安全,2.684846763352831,68.42078218160624,46.6307620571749,82.26991611321051,68.20904370942984,89.364301430905,62.914539317050824,96.78513075627232,79.07025385738218,2.2897581016768997,3,4,0,0,0,79.17700748150915,64.81488801341314,81.0238600611832,66.611001879659,69.02757799677829,64.63242908338006,82.54825871907872,47.4770972201228,75.42242741498256,67.81928993821865,67.67735332064302,及格,待就业,8-12万,深圳,中型企业(100-500人),运维工程师
1763,普通本科,网络工程,2.7676389327404562,47.86009510707987,85.97314291340965,73.93977202579119,44.921455982369764,57.55953038383738,73.74827317373268,81.41435884927265,67.85218581140673,0.6928531294771592,1,0,0,0,1,71.19034730909604,47.73605025969239,93.2202922289215,67.36157563005693,86.65585554478982,64.21608092025006,69.62895428318389,12.31423755372591,70.76304167022258,77.00871558742338,62.005865563007454,及格,待就业,8-12万,北京,小型企业(50-100人),测试工程师
1764,普通本科,信息管理与信息系统,2.5949646399493984,78.02100139902258,63.095286375009294,69.68015768910074,59.279297482879564,56.67267362189494,69.15979193128328,90.82898425637526,60.57769674427915,3.485257725936727,1,0,2,1,0,52.908590328712435,97.13690457530848,70.23474709626235,79.89278480122786,94.77927016748845,70.00094775821991,69.11453548233895,49.82309271124073,71.37493163295622,87.33602748435815,72.13490935131195,中等,已就业,12-18万,武汉,大型企业(500人以上),测试工程师
1765,985高校,人工智能,4.0,99.43957324356471,70.50911466153595,54.34667389392325,81.07066794087358,92.06024651921379,78.44587558691589,80.42108508472651,44.56420966839007,0.0,1,4,1,0,0,79.83561274179792,50.37088131163445,47.776560309077986,78.9708870273986,68.36460124649372,79.90496526875867,76.24765605735274,14.000000000000002,61.378477582932895,73.66774413694617,65.56394352803736,及格,已就业,8-12万,杭州,大型企业(500人以上),运维工程师
1766,专科院校,信息管理与信息系统,3.4456014692505006,73.28030229733278,69.50755859134034,46.83830339002994,65.73898059754008,78.07685963789731,76.2706268815184,100.0,47.58312875300078,2.2428959225558067,3,3,0,0,1,74.58231667738316,79.12317497469263,78.2398588368269,73.35663533858481,85.78054790629749,66.10594723409523,77.00734036234894,44.91475107066968,77.04183681440912,79.56859162244115,70.2399287097673,中等,已就业,12-18万,北京,小型企业(50-100人),数据分析师
1767,211高校,信息管理与信息系统,3.7322413768042844,66.30704133635876,34.080216123518696,58.146369219092804,70.2243421124803,65.91081492302672,74.29023031315913,62.10558025444543,74.52711634750902,2.2133690133719406,2,2,2,1,2,86.66182222020433,57.77949878996345,68.31875954016544,79.44128449689586,95.95302925342482,55.39858942666571,68.77762038831096,42.56042816046328,72.4942063871204,87.69715687516035,67.54780335965826,及格,待就业,8-12万,广州,小型企业(50-100人),产品经理
1768,985高校,计算机科学与技术,3.481184145808339,74.09258939634721,57.82816413944925,87.97876111135326,63.52072255126098,72.64261508510793,75.86189352018052,62.15183246293522,71.2836211170393,1.1559959471867076,2,1,0,1,2,67.5251088844838,73.2529439007474,99.99583095496325,75.74669449367285,71.79155041355317,70.93330947777042,70.55294024471917,23.87195136624049,78.98467601050672,73.76912245361301,65.45391246045709,及格,已就业,8-12万,北京,小型企业(50-100人),算法工程师
1769,普通本科,网络工程,3.230613804235087,58.43430233155322,76.8082205505477,78.3343529430075,30.0,56.48501236534861,84.0158014741778,74.28027225376945,39.4054262766212,4.3279290172472376,4,1,1,0,3,74.11402840901012,74.76605821042571,88.40794781278994,82.53303412512199,94.5977551661169,65.0830576863871,64.40060739691563,71.93514820696686,78.59781317056874,88.56539464561945,74.37055784276764,中等,继续深造,12-18万,杭州,大型企业(500人以上),后端开发工程师
1770,985高校,信息安全,3.237377661682816,57.46651306055777,69.27121295828225,56.74379019252905,58.32989636890231,67.05593418559023,75.86090866255483,74.82446394866936,53.88514547305214,5.0,3,2,1,0,1,79.91362461538037,100.0,50.74174426847033,69.22491800992643,80.33444280523254,60.949716787103824,68.56515250309354,78.0,77.18797312669325,74.77968040757949,70.80316113233783,中等,已就业,12-18万,深圳,大型企业(500人以上),后端开发工程师
1771,普通本科,软件工程,3.001243680545069,81.77121132141954,76.92734463754616,58.31659653893688,68.8406168637873,77.38822059137885,77.41102433671588,62.10196230032879,70.19939324094304,1.8956973332979117,5,1,0,0,0,85.18540764387856,84.64813669500306,60.17493369377501,60.701341746616045,78.85904040306933,74.33406891399777,72.13459148486344,44.748367999574945,77.52108417418484,69.78019107484269,68.40885646527967,及格,已就业,8-12万,上海,大型企业(500人以上),软件开发工程师
1772,普通本科,软件工程,3.042108811779915,89.85482293548499,81.75770410467076,51.063657791142674,43.45787831864526,80.31707878546871,100.0,59.40177111162122,76.68598474893966,2.6940242075042318,5,1,0,0,4,72.42986541369324,100.0,92.18270531613322,62.142531435475206,77.05742858507574,75.02775979568828,79.28276336333386,54.32829049005078,86.62675776031726,69.59998001027547,72.30540597421083,中等,已就业,12-18万,北京,大型企业(500人以上),软件开发工程师
1773,985高校,信息管理与信息系统,2.4959483130935545,72.7935247170837,57.65139129036279,41.79371581198704,52.31735966128683,73.68853605770283,95.59339027706974,100.0,67.7164118253402,1.5740751890852887,3,0,1,0,1,68.07586419958501,78.09382626613099,71.57006073490138,67.72868303840372,77.21375596122363,60.003306402468404,84.54819075164632,32.88890226902347,72.12951178014372,72.47121949981367,65.79811711925836,及格,待就业,8-12万,广州,小型企业(50-100人),软件开发工程师
1774,专科院校,网络工程,3.740913075520132,45.3935242857635,62.272745790312925,66.52400019956791,64.89995986356821,72.15442441132284,72.5228453651613,82.49497929467272,53.155079205973365,0.6054398144651021,2,3,0,0,2,63.044149842587814,79.50903992993031,78.63759443263736,69.1831092226476,67.81680667136362,56.63402947766968,71.03179932955004,21.265277773581225,72.66165024580542,68.49995794700561,59.37081131004684,不及格,已就业,5-8万,南京,大型企业(500人以上),后端开发工程师
1775,普通本科,人工智能,2.2933833569984774,80.30023389803625,67.882193116618,90.87616114574591,65.03027232055109,85.9988539068737,81.60035663169317,81.35996387644232,63.54004546920597,0.8234819963342972,5,6,3,0,0,80.73773636929559,58.667034494705845,66.11299253513619,74.64422176993436,74.18189777665962,77.16301095540419,79.24774539293718,47.881783956011574,69.72910265667085,74.413059773297,71.6193976084964,中等,已就业,12-18万,上海,大型企业(500人以上),算法工程师
1776,专科院校,计算机科学与技术,2.670694704735401,100.0,81.60248431816235,91.06449050163326,75.91632818417342,73.47935521388105,80.42622690266853,85.84445043659507,56.83836298129664,0.8631162082886457,5,1,1,0,2,73.75622544392324,64.86584654972813,97.00643815642391,66.44577718273185,100.0,90.2852762141927,74.97914849523954,34.35739449946375,78.0641755894149,83.22288859136592,75.49404206386691,中等,待就业,12-18万,北京,大型企业(500人以上),运维工程师
1777,211高校,网络工程,4.0,71.34152754827574,66.4885294268956,74.11855939667905,65.84714361705251,68.29327096851779,81.19935480148641,100.0,65.72992759355202,4.3736449748110156,2,4,2,0,0,100.0,53.40221985096137,72.17968382618983,63.93185101875071,65.73135114433087,69.89159608842003,78.93380550963734,72.48373969773218,77.67457110314535,64.8316010815408,71.34915851346908,中等,已就业,12-18万,杭州,中型企业(100-500人),软件开发工程师
1778,普通本科,网络工程,3.2680864415324136,72.33231336894866,43.28354268956686,55.95991339326311,75.36450660338554,63.56554474800441,79.68608095527979,86.744520025817,82.17142228256358,3.14507070795254,1,3,0,1,2,76.64239774122932,74.27829186919503,82.087163108473,59.63078746126257,81.7616233964637,60.6464214934407,77.11159812618824,47.74084849543048,77.56659558979214,70.69620542886314,66.71057346055055,及格,待就业,8-12万,广州,初创公司(50人以下),后端开发工程师
1779,专科院校,计算机科学与技术,3.2888552225150995,61.91049704829093,67.02725692982399,43.257796864041886,59.49938657400338,48.486082372756314,81.30795572414995,83.33139683590262,48.26649723533531,1.0703343625644957,0,3,2,0,1,81.57537474718569,63.24030171733759,48.349024827641074,76.8168672236951,79.15863805468567,59.47387392847229,65.3589622989071,22.844012350773948,66.10694786236787,77.98775263919038,61.37388337250948,及格,已就业,8-12万,杭州,中型企业(100-500人),算法工程师
1780,专科院校,信息管理与信息系统,3.5186692738838645,82.22030996840115,80.99905676453056,80.70593278464068,73.1735184990501,84.74878311114064,76.22337043755647,75.43612599656227,64.214880160491,1.2043494340658556,4,2,2,0,3,93.396117475988,68.98318492918372,51.74970641024716,74.7462136775028,78.4984837462946,80.64637942355277,76.18248507397008,38.45219320879026,73.57831439222446,76.6223487118987,71.51045690479279,中等,已就业,12-18万,深圳,小型企业(50-100人),算法工程师
1781,211高校,网络工程,2.4298312534393025,64.93524803258082,90.35529134227447,71.70825202335654,92.0667272204267,96.95377363570421,70.7818248116808,93.98444571881544,58.549001532452145,1.0044205654304816,2,1,0,0,0,95.25218940573217,55.73992863194573,100.0,76.89561165552934,72.02144115857644,76.62900974242865,81.98750002982575,22.05304678516578,84.82285435187659,74.45852640705289,69.68255281665071,及格,继续深造,8-12万,深圳,小型企业(50-100人),产品经理
1782,专科院校,软件工程,2.5031033167649888,90.32252846502891,74.20863886277161,60.25657740034216,74.33450051450353,62.60234256048525,74.18225151487958,84.03451525746028,56.057791250107485,0.0,2,2,1,1,0,72.81626982433605,63.19850632032651,52.717707796844834,70.23371988042396,62.671400505970375,77.87636857636183,69.54645271125203,14.000000000000002,63.90137216488582,66.45256019319717,61.8042879607886,及格,待就业,8-12万,北京,小型企业(50-100人),产品经理
1783,专科院校,计算机科学与技术,2.977552826725577,65.13629180272267,47.71004985401053,57.75061846531591,66.47476255941316,55.9491952314234,53.959880027730954,100.0,57.902474452592884,3.2787237474106172,1,4,0,0,1,100.0,75.36370215986338,79.24946486776665,92.85976394283018,82.79063830827596,58.56513162629673,66.85522346687833,51.3446849689274,86.38395010828901,87.82520112555306,70.69998569378379,中等,已就业,12-18万,北京,大型企业(500人以上),测试工程师
1784,211高校,人工智能,2.748319521226155,80.12687202178446,63.904438812774046,74.00654866438764,55.85895816720324,65.65912995780708,90.42613974056567,82.58865856137355,79.70387825225973,2.3091223276738972,2,3,2,0,2,100.0,45.20270820678015,83.94305540999052,63.19070369447566,73.4914669195357,71.60928600214385,78.89221421327889,45.70946793208677,78.74372908503119,68.34108530700567,68.91388303360958,及格,待就业,8-12万,深圳,大型企业(500人以上),软件开发工程师
1785,普通本科,信息安全,3.1625220174953,74.30483630910659,77.12585721533803,52.60067723229279,71.30463114882664,79.35801170025124,87.23144229440581,100.0,68.69280812052423,5.0,3,1,0,1,2,74.43270760286224,100.0,74.31744389995737,75.57207126849039,80.85759186261615,70.51029024958527,84.35382570778167,74.0,82.06831621113211,78.21483156555327,77.26961879473184,中等,已就业,12-18万,成都,中型企业(100-500人),运维工程师
1786,专科院校,信息管理与信息系统,3.4427746476510683,98.3266742896395,82.99322137235906,68.58848250350063,66.73008113603912,67.42050104137734,100.0,74.33400501081245,52.812761834365006,0.0,1,2,1,0,2,79.54180717137561,95.3860611267813,84.69235750818261,52.888286319649694,72.53017913336839,84.61934074186756,74.37220393198932,10.0,85.84024845903942,62.70923272650904,64.9260706357214,及格,已就业,8-12万,北京,大型企业(500人以上),产品经理
1787,专科院校,计算机科学与技术,3.8945815239352983,81.14219079297072,77.60607380834716,46.70267379858735,78.42997978077692,67.15962461487014,62.06720609506008,74.1873635261041,69.74451536296552,3.772317159508348,2,5,0,1,2,84.21353844712459,100.0,42.50937841568599,79.00163317053241,85.10869376518366,72.92223119748759,68.16043286234519,63.26780591410017,76.43822890355564,82.05516346785804,73.61318718966893,中等,待就业,12-18万,其他,小型企业(50-100人),测试工程师
1788,专科院校,信息安全,3.6055441698947956,95.80510978687381,66.22588692927711,98.42767379657342,42.67127981143338,73.75615019900648,73.9462404274565,57.59808996412594,51.61822992856935,3.9054276140472255,4,2,1,0,0,67.8911335399326,60.24422900539433,88.25380763277718,67.26950728456652,79.37132272985,82.14247273399069,65.33657364331143,68.86513136856672,71.70586440742449,73.32041500720825,73.09941356034989,中等,已就业,12-18万,武汉,大型企业(500人以上),前端开发工程师
1789,985高校,信息安全,2.702861644155523,76.6293525116575,82.877731446634,54.69428921587557,67.17839452417111,76.51213246198904,97.50480047037591,96.91702929219856,33.1614790485548,4.102551197937566,2,4,2,0,2,78.58853082621772,67.54239450716508,34.53132521745605,61.57093095607989,81.84690602550185,73.17175773424543,78.19139298895129,69.2306143752508,62.057528247873435,71.70891849079086,72.03423855966383,中等,待就业,12-18万,广州,大型企业(500人以上),其他
1790,211高校,人工智能,3.012517961026104,72.43889549228578,60.391523611074014,74.725984344117,76.28921316865257,80.52378243808917,85.38335241517444,84.4265207959759,30.0,2.8684677553101126,3,3,0,0,0,64.59437865181583,100.0,82.92756510402663,79.47005756617452,85.0357099545482,69.66713346592518,72.60960303421433,52.42161306372134,80.71602099193433,82.25288376036136,72.5494131601842,中等,已就业,12-18万,武汉,小型企业(50-100人),软件开发工程师
1791,985高校,网络工程,2.876527414375193,74.42713845697162,72.76973609311207,47.0296753049757,71.94073649512136,70.57270723454576,100.0,94.5934439628165,67.51173384775485,3.884109489332034,3,11,0,1,2,78.4604400220589,100.0,100.0,62.815883984756596,80.05869674941657,68.20178492122955,83.32251993061881,80.6093138719844,91.38417600882356,71.43729036708658,76.37595200823714,中等,已就业,12-18万,深圳,大型企业(500人以上),测试工程师
1792,211高校,人工智能,2.6917195604938255,63.42886197934211,81.24681117860102,62.55120261350925,65.0122059275078,70.30565690209052,100.0,100.0,55.73368157252725,2.958643016169927,4,2,3,0,2,77.08322042249,68.0054757612618,88.97274853997477,66.60972806162647,72.12246662517249,68.75704926076978,82.23843338513261,61.50371619403913,77.92675545936697,69.36609734339947,71.46501117028137,中等,已就业,12-18万,上海,小型企业(50-100人),算法工程师
1793,普通本科,网络工程,2.577912443661084,82.97503175555808,78.6495371050535,78.2692783514513,64.80470464510245,46.17021061818923,43.55132817386099,72.29997923171082,74.96166239510845,1.3771984224959608,1,3,0,0,1,85.05845719529061,57.515660101973644,71.23272047399331,84.69839559665371,88.56437504906779,78.91919996853979,57.80622251587141,26.526381069951533,72.64789705090632,86.63138532286075,68.52420695775082,及格,已就业,8-12万,深圳,小型企业(50-100人),软件开发工程师
1794,普通本科,网络工程,4.0,64.6446248879477,78.9864245533791,81.51433070936014,53.51729761032489,89.03528433485084,83.8605641916778,70.03050385535617,65.80683627931882,1.8981815880810524,2,5,0,1,0,87.34505776305572,100.0,66.64447915859527,76.49918988339637,98.5415804780544,71.20837322409733,78.34471956807751,40.778179056972625,84.93136685280088,87.52038518072538,74.33701631768344,中等,已就业,12-18万,成都,中型企业(100-500人),产品经理
1795,专科院校,计算机科学与技术,3.205321121616325,76.68694562276774,78.60872490430258,76.44932394654376,75.68307828533912,78.78554035964527,83.93975906949112,73.19304111086568,63.9079742181235,1.858134542191556,1,2,2,0,1,78.71490151337778,64.30991270785493,69.76332030438209,71.10045769060372,83.7088928244606,77.11556833824054,75.70045699660749,34.29761450629867,71.70793050902222,77.40467525753216,69.95582128798831,及格,待就业,8-12万,西安,中型企业(100-500人),产品经理
